,country,year,sex,Preventable mortality,Treatable mortality,potential years of life lost,median age,Bad Very Bad,Very Good Good,high bmi,smoking,binge drinking,Practising medical doctors per 100k,GDP per capita,Practising nurses and midwives per 100k,avoidable hospitalizations,HC1,HC2,HC3,HC4,HC5,HC6,HC7,year_y,y_QU1,y_QU2,y_QU3,y_QU4,y_QU5,Year_system_date,single payer system,inpatient public,outpatient public,public primary care,free hospital choice,almost free hospital choice,public provider quality reports,healthcare regulator,ce analysis
279,Slovenia,2017,M,282.91,91.43,4063.0,42.0,8.8,68.6,0.193,0.115,0.255,310.11,20820.0,1002.28,128.0,948.37,42.21,166.15,57.48,383.53,51.38,54.53,2015.0,7877.5,14305.4,20553.2,26351.4,39314.2,2016,1.0,1.0,1.0,1.0,1,False,0,1,1
280,Spain,2011,F,53.75,62.96,2009.0,41.5,8.5,72.4,0.132,0.054000000000000006,0.047,383.52,22760.0,,,1194.83,,194.57,108.18,473.75,47.37,67.88,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
281,Spain,2011,M,208.86,86.96,4009.0,39.2,6.2,78.7,0.155,0.107,0.113,383.52,22760.0,,,1194.83,,194.57,108.18,473.75,47.37,67.88,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
282,Spain,2012,F,52.94,60.14,1942.0,41.9,9.1,71.7,0.132,0.054000000000000006,0.047,382.34,22050.0,,240.1,1166.94,,192.49,103.29,450.57,44.26,61.1,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
283,Spain,2012,M,204.53,86.36,3902.0,39.7,6.9,77.3,0.155,0.107,0.113,382.34,22050.0,,240.1,1166.94,,192.49,103.29,450.57,44.26,61.1,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
284,Spain,2013,F,53.85,59.91,1890.0,42.4,9.7,68.3,0.132,0.054000000000000006,0.047,381.09,21900.0,,224.9,1131.17,,188.13,98.5,462.61,42.73,61.39,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
285,Spain,2013,M,198.39,82.3,3678.0,40.2,7.0,75.3,0.155,0.107,0.113,381.09,21900.0,,224.9,1131.17,,188.13,98.5,462.61,42.73,61.39,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
286,Spain,2014,F,53.12,56.95,1863.0,43.0,9.7,69.5,0.132,0.054000000000000006,0.047,380.08,22220.0,,224.4,1155.64,,188.61,101.85,470.55,42.43,59.48,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
287,Spain,2014,M,192.44,81.19,3617.0,40.8,6.7,76.4,0.155,0.107,0.113,380.08,22220.0,,224.4,1155.64,,188.61,101.85,470.55,42.43,59.48,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
288,Spain,2015,F,53.63,57.08,1829.0,43.4,8.7,69.8,0.132,0.054000000000000006,0.047,384.54,23220.0,,233.9,1219.21,,198.12,107.53,485.3,43.62,63.78,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
289,Spain,2015,M,190.48,80.8,3583.0,41.3,6.1,75.5,0.155,0.107,0.113,384.54,23220.0,,233.9,1219.21,,198.12,107.53,485.3,43.62,63.78,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
290,Spain,2016,F,53.27,55.73,1791.0,43.9,8.2,69.8,0.132,0.054000000000000006,0.047,382.35,23980.0,,200.4,1226.56,,201.98,109.82,495.94,45.95,64.9,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
291,Spain,2016,M,187.54,79.15,3501.0,41.7,5.6,75.3,0.155,0.107,0.113,382.35,23980.0,,200.4,1226.56,,201.98,109.82,495.94,45.95,64.9,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
292,Spain,2017,F,53.82,54.63,1817.0,44.3,7.4,71.8,0.132,0.054000000000000006,0.047,387.68,24970.0,,209.7,1280.8,,212.79,112.05,509.21,46.88,68.2,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
293,Spain,2017,M,182.89,77.59,3442.0,42.2,5.8,76.8,0.155,0.107,0.113,387.68,24970.0,,209.7,1280.8,,212.79,112.05,509.21,46.88,68.2,2015.0,8959.4,16158.6,23198.7,31863.7,54359.7,2016,1.0,1.0,0.0,1.0,0,False,1,1,1
294,Sweden,2011,F,87.16,67.82,2112.0,41.8,6.1,76.6,0.131,0.012,0.11800000000000001,388.85,43690.0,1161.47,,,,1199.25,167.92,594.95,132.34,56.38,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
295,Sweden,2011,M,168.63,87.48,3369.0,39.7,4.6,80.2,0.13,0.013999999999999999,0.25,388.85,43690.0,1161.47,,,,1199.25,167.92,594.95,132.34,56.38,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
296,Sweden,2012,F,87.65,67.44,2114.0,41.9,5.2,77.7,0.131,0.012,0.11800000000000001,396.76,45170.0,1166.22,208.6,,,1290.52,173.36,624.31,142.33,68.44,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
297,Sweden,2012,M,164.2,84.27,3319.0,39.8,4.4,81.7,0.13,0.013999999999999999,0.25,396.76,45170.0,1166.22,208.6,,,1290.52,173.36,624.31,142.33,68.44,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
298,Sweden,2013,F,88.93,66.79,2121.0,41.9,5.5,77.2,0.131,0.012,0.11800000000000001,404.33,46020.0,1168.65,203.8,,,1336.28,197.81,635.49,156.63,70.94,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
299,Sweden,2013,M,164.52,82.92,3355.0,39.9,3.7,82.3,0.13,0.013999999999999999,0.25,404.33,46020.0,1168.65,203.8,,,1336.28,197.81,635.49,156.63,70.94,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
300,Sweden,2014,F,88.24,63.73,2048.0,41.9,5.5,75.9,0.131,0.012,0.11800000000000001,410.88,45260.0,1167.76,190.4,,,1314.03,192.64,623.25,148.86,76.32,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
301,Sweden,2014,M,159.74,77.56,3261.0,40.0,3.8,81.1,0.13,0.013999999999999999,0.25,410.88,45260.0,1167.76,190.4,,,1314.03,192.64,623.25,148.86,76.32,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
302,Sweden,2015,F,84.66,63.2,1992.0,42.0,5.9,74.5,0.131,0.012,0.11800000000000001,417.37,46480.0,1168.86,183.5,,,1331.05,186.98,639.18,153.77,84.53,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
303,Sweden,2015,M,160.16,78.69,3286.0,40.0,3.3,80.7,0.13,0.013999999999999999,0.25,417.37,46480.0,1168.86,183.5,,,1331.05,186.98,639.18,153.77,84.53,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
304,Sweden,2016,F,86.12,61.04,2002.0,41.9,7.1,72.4,0.131,0.012,0.11800000000000001,423.18,46990.0,1165.9,170.6,,,1358.37,191.56,656.77,153.61,78.06,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
305,Sweden,2016,M,156.36,74.39,3187.0,39.9,4.4,77.7,0.13,0.013999999999999999,0.25,423.18,46990.0,1165.9,170.6,,,1358.37,191.56,656.77,153.61,78.06,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
306,Sweden,2017,F,84.78,61.46,1970.0,41.9,6.7,74.8,0.131,0.012,0.11800000000000001,426.52,47730.0,1163.69,168.9,,,1378.97,206.23,637.78,166.46,84.89,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
307,Sweden,2017,M,151.21,71.86,3163.0,39.7,4.7,78.4,0.13,0.013999999999999999,0.25,426.52,47730.0,1163.69,168.9,,,1378.97,206.23,637.78,166.46,84.89,2015.0,14078.1,24141.6,37051.4,48388.8,71973.8,2016,0.0,1.0,1.0,1.0,1,False,0,1,1
308,Switzerland,2011,F,73.75,57.5,2072.0,42.5,3.9,78.7,,,,383.28,65750.0,1545.87,,3237.29,301.59,1359.5,229.24,978.39,173.87,307.21,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
309,Switzerland,2011,M,176.21,68.04,3425.0,40.6,3.2,84.0,,,,383.28,65750.0,1545.87,,3237.29,301.59,1359.5,229.24,978.39,173.87,307.21,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
310,Switzerland,2012,F,74.02,56.32,2027.0,42.7,3.5,80.0,,,,391.57,67330.0,1588.01,114.0,3435.17,309.81,1435.39,240.82,1002.34,176.34,300.76,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
311,Switzerland,2012,M,173.75,63.45,3325.0,40.8,2.8,84.1,,,,391.57,67330.0,1588.01,114.0,3435.17,309.81,1435.39,240.82,1002.34,176.34,300.76,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
312,Switzerland,2013,F,73.85,53.98,1961.0,42.9,4.1,78.4,,,,404.0,66340.0,1621.8,,3471.84,309.98,1431.66,268.22,994.22,178.8,285.68,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
313,Switzerland,2013,M,171.67,61.6,3340.0,41.0,3.3,83.1,,,,404.0,66340.0,1621.8,,3471.84,309.98,1431.66,268.22,994.22,178.8,285.68,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
314,Switzerland,2014,F,72.7,52.3,1884.0,43.1,5.0,76.1,,,,412.58,67650.0,1645.58,,3601.54,324.61,1470.92,291.76,1018.09,186.25,288.57,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
315,Switzerland,2014,M,160.99,60.65,3173.0,41.1,3.7,80.8,,,,412.58,67650.0,1645.58,,3601.54,324.61,1470.92,291.76,1018.09,186.25,288.57,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
316,Switzerland,2015,F,69.37,52.13,1897.0,43.2,4.5,77.3,,,,419.71,76400.0,1689.11,138.1,4210.42,400.83,1710.82,345.72,1198.09,212.28,331.85,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
317,Switzerland,2015,M,165.95,59.86,3235.0,41.2,3.8,82.1,,,,419.71,76400.0,1689.11,138.1,4210.42,400.83,1710.82,345.72,1198.09,212.28,331.85,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
318,Switzerland,2016,F,68.91,51.35,1909.0,43.3,5.0,75.7,,,,425.06,75090.0,1734.14,,4247.68,410.18,1692.57,360.6,1226.43,207.48,339.94,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
319,Switzerland,2016,M,155.29,54.23,2897.0,41.3,4.0,79.6,,,,425.06,75090.0,1734.14,,4247.68,410.18,1692.57,360.6,1226.43,207.48,339.94,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
320,Switzerland,2017,F,68.19,49.32,1738.0,43.4,4.4,78.6,,,,429.78,73830.0,1754.39,,4223.87,412.5,1696.99,368.67,1232.15,206.17,336.01,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
321,Switzerland,2017,M,151.4,54.56,3020.0,41.3,3.9,81.8,,,,429.78,73830.0,1754.39,,4223.87,412.5,1696.99,368.67,1232.15,206.17,336.01,,,,,,,2016,0.0,0.0,0.0,0.0,0,True,1,1,1
322,United Kingdom,2011,F,107.87,85.92,2705.0,40.5,5.9,76.5,0.204,0.032,0.122,268.61,30230.0,867.97,,,,,,,,,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
323,United Kingdom,2011,M,213.43,103.49,4268.0,38.5,5.4,78.6,0.19899999999999998,0.051,0.17800000000000002,268.61,30230.0,867.97,,,,,,,,,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
324,United Kingdom,2012,F,107.15,85.12,2672.0,40.7,8.7,73.2,0.204,0.032,0.122,269.62,33140.0,842.28,312.4,,,,,,,,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
325,United Kingdom,2012,M,208.24,100.37,4161.0,38.6,7.6,76.4,0.19899999999999998,0.051,0.17800000000000002,269.62,33140.0,842.28,312.4,,,,,,,,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
326,United Kingdom,2013,F,105.41,82.29,2618.0,40.8,8.2,73.8,0.204,0.032,0.122,271.29,32700.0,842.38,301.1,,,575.49,58.22,498.86,165.98,76.24,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
327,United Kingdom,2013,M,206.69,98.42,4136.0,38.7,8.6,73.5,0.19899999999999998,0.051,0.17800000000000002,271.29,32700.0,842.38,301.1,,,575.49,58.22,498.86,165.98,76.24,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
328,United Kingdom,2014,F,105.41,81.24,2609.0,41.0,8.9,69.6,0.204,0.032,0.122,274.53,35780.0,842.2,305.7,,,621.23,64.18,537.07,186.58,79.99,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
329,United Kingdom,2014,M,201.67,96.08,4036.0,38.8,9.3,70.3,0.19899999999999998,0.051,0.17800000000000002,274.53,35780.0,842.2,305.7,,,621.23,64.18,537.07,186.58,79.99,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
330,United Kingdom,2015,F,106.21,81.74,2620.0,41.1,8.8,69.8,0.204,0.032,0.122,277.11,40620.0,838.84,302.8,,,711.82,71.77,603.84,213.9,84.21,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
331,United Kingdom,2015,M,203.1,97.94,4156.0,38.8,8.5,69.8,0.19899999999999998,0.051,0.17800000000000002,277.11,40620.0,838.84,302.8,,,711.82,71.77,603.84,213.9,84.21,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
332,United Kingdom,2016,F,107.03,83.25,2726.0,41.2,9.2,68.9,0.204,0.032,0.122,278.2,37080.0,835.66,285.4,,,657.52,65.64,539.49,193.78,57.68,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
333,United Kingdom,2016,M,203.71,97.55,4190.0,38.8,8.5,69.1,0.19899999999999998,0.051,0.17800000000000002,278.2,37080.0,835.66,285.4,,,657.52,65.64,539.49,193.78,57.68,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
334,United Kingdom,2017,F,105.0,80.49,2611.0,41.2,7.6,73.4,0.204,0.032,0.122,281.1,35730.0,830.32,281.0,,,635.05,64.5,523.14,183.07,60.63,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
335,United Kingdom,2017,M,201.59,96.73,4212.0,38.8,6.5,76.3,0.19899999999999998,0.051,0.17800000000000002,281.1,35730.0,830.32,281.0,,,635.05,64.5,523.14,183.07,60.63,2015.0,13088.3,24832.3,32990.2,45703.4,78935.2,2016,1.0,1.0,1.0,0.0,1,False,1,1,1
